Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
51NFxnQvaosfDDutk0tams,"6qqNVTkY8uBg9cP3Jd7DAH","bellyache","Bellyache","Billie Eilish",2017-02-24,179172,81,spotify:user:12132863200,2023-11-04T03:22:33Z,"art pop,pop",0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,4
04sN26COy28wTXYj3dMoiZ,"6qqNVTkY8uBg9cP3Jd7DAH","Bored","Bored","Billie Eilish",2017-03-30,180933,84,spotify:user:12132863200,2023-11-04T03:22:34Z,"art pop,pop",0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,4
61X077SWMs5aAGQHhf4pd0,"6qqNVTkY8uBg9cP3Jd7DAH,1xHQO9GJIW9OXHxGBISYc5","Bellyache - Marian Hill Remix","Bellyache (Marian Hill Remix)","Billie Eilish,Marian Hill",2017-05-05,220800,59,spotify:user:12132863200,2023-11-04T03:22:35Z,"art pop,pop,electropop",0.832,0.368,4,-8.627,0,0.133,0.2,0.0513,0.353,0.2,100.045,4
7uX3gufAoBVqKVoD3dBLLD,"6qqNVTkY8uBg9cP3Jd7DAH,68kEuyFKyqrdQQLLsmiatm","&burn (with Vince Staples)","&burn (with Vince Staples)","Billie Eilish,Vince Staples",2017-12-15,179015,60,spotify:user:12132863200,2023-11-04T03:22:36Z,"art pop,pop,conscious hip hop,hip hop,rap,underground hip hop",0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531,4
5w7wuzMzsDer96KqxafeRK,"6qqNVTkY8uBg9cP3Jd7DAH","COPYCAT","dont smile at me","Billie Eilish",2017-12-22,194711,75,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop",0.679,0.388,4,-10.977,0,0.0932,0.353,0.0000925,0.341,0.234,124.909,4
41zXlQxzTi6cGAjpOXyLYH,"6qqNVTkY8uBg9cP3Jd7DAH","idontwannabeyouanymore","dont smile at me","Billie Eilish",2017-12-22,203569,82,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop",0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,3
1RGasjWLZ4qMN7wbtkLa3u,"6qqNVTkY8uBg9cP3Jd7DAH","my boy","dont smile at me","Billie Eilish",2017-12-22,170852,75,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop",0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,4
7eB1V5LvAdxCc7brfGhRRo,"6qqNVTkY8uBg9cP3Jd7DAH","watch","dont smile at me","Billie Eilish",2017-12-22,177523,82,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop",0.441,0.599,0,-8.985,1,0.225,0.333,0.00198,0.103,0.35,165.212,4
3WxmlTZ85sCYFnuIXmUAEe,"6qqNVTkY8uBg9cP3Jd7DAH","party favor","dont smile at me","Billie Eilish",2017-12-22,204770,70,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop",0.826,0.188,0,-12.181,1,0.0883,0.882,0.00000283,0.103,0.205,130.022,4
1ni8ZTAY1GHXEFOGHl7fdg,"6qqNVTkY8uBg9cP3Jd7DAH","bellyache","dont smile at me","Billie Eilish",2017-12-22,179172,69,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop",0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,4
7hDVYcQq6MxkdJGweuCtl9,"6qqNVTkY8uBg9cP3Jd7DAH","ocean eyes","dont smile at me","Billie Eilish",2017-12-22,200379,84,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop",0.511,0.363,4,-7.65,0,0.041,0.816,0.0317,0.084,0.169,144.892,4
1WsEgieHsWWndAzLkmV105,"6qqNVTkY8uBg9cP3Jd7DAH","hostage","dont smile at me","Billie Eilish",2017-12-22,229425,77,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop",0.427,0.123,9,-15.228,0,0.0497,0.868,0.0000312,0.0732,0.0394,129.565,5
6X7qcg95CAeJpTjtg1wooM,"6qqNVTkY8uBg9cP3Jd7DAH,68kEuyFKyqrdQQLLsmiatm","&burn (with Vince Staples)","dont smile at me","Billie Eilish,Vince Staples",2017-12-22,179015,61,spotify:user:12132863200,2023-11-04T03:22:37Z,"art pop,pop,conscious hip hop,hip hop,rap,underground hip hop",0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531,4
2njUxZ4151DWIrfIK3loFj,"6qqNVTkY8uBg9cP3Jd7DAH,586uxXMyD5ObPuzjtrzO1Q","COPYCAT - Sofi Tukker Remix","COPYCAT (Sofi Tukker Remix)","Billie Eilish,Sofi Tukker",2018-01-12,198684,57,spotify:user:12132863200,2023-11-04T03:22:39Z,"art pop,pop,edm",0.682,0.955,4,-5.02,0,0.0591,0.0585,0.0000318,0.226,0.451,124.999,4
1T3E8z6VMXSsACrBSQHTkN,"6qqNVTkY8uBg9cP3Jd7DAH,0tvpihdAsKiNnP6sWS3jUI","MyBoi - TroyBoi Remix","MyBoi (TroyBoi Remix)","Billie Eilish,TroyBoi",2018-03-09,211304,57,spotify:user:12132863200,2023-11-04T03:22:40Z,"art pop,pop,bass trap,electronic trap",0.879,0.58,2,-4.797,1,0.0883,0.00626,0.0433,0.0653,0.312,92.004,4
5t3Vk8bRKylx4fjj7qlbib,"6qqNVTkY8uBg9cP3Jd7DAH","bitches broken hearts","bitches broken hearts","Billie Eilish",2018-03-30,176471,75,spotify:user:12132863200,2023-11-04T03:22:41Z,"art pop,pop",0.778,0.422,0,-10.114,1,0.0482,0.921,0.00924,0.0958,0.187,120.033,4
0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny","lovely (with Khalid)","lovely (with Khalid)","Billie Eilish,Khalid",2018-04-19,200185,91,spotify:user:12132863200,2023-11-04T03:22:42Z,"art pop,pop,pop r&b",0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4
7wC5eZcFS1Q1BsQ35DU6H4,"6qqNVTkY8uBg9cP3Jd7DAH","come out and play","come out and play","Billie Eilish",2018-11-20,210375,68,spotify:user:12132863200,2023-11-04T03:22:46Z,"art pop,pop",0.64,0.321,0,-14.604,1,0.0931,0.693,0.0307,0.114,0.177,145.045,4
