Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
51KExPBAGd86taqU0xrnau,"6eUKZXaKkcviH0Ku9w2n3V","The City","+","Ed Sheeran",2011-09-09,234333,27,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.74,0.505,4,-10.338,0,0.0674,0.0415,0.0000682,0.0707,0.646,97.994,4
3cBHUfts3KKLqXTo8U91pz,"6eUKZXaKkcviH0Ku9w2n3V","Lego House","+","Ed Sheeran",2011-09-09,185093,52,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.592,0.637,11,-8.48,1,0.0992,0.562,0,0.13,0.565,159.701,4
16AS9gzcDOsIz9oPmRW4g1,"6eUKZXaKkcviH0Ku9w2n3V","You Need Me, I Don't Need You","+","Ed Sheeran",2011-09-09,220413,40,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.749,0.837,7,-8.837,1,0.0512,0.162,0,0.525,0.927,103.483,4
557S0RTbb6PMZfc2g3YqKb,"6eUKZXaKkcviH0Ku9w2n3V","Kiss Me","+","Ed Sheeran",2011-09-09,280853,49,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.589,0.227,2,-16.67,1,0.0498,0.64,0.00469,0.0248,0.182,74.993,4
2U0n6b6sgtRHwvSTJuG2pH,"6eUKZXaKkcviH0Ku9w2n3V","Give Me Love","+","Ed Sheeran",2011-09-09,526386,50,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.526,0.328,1,-9.864,1,0.0461,0.694,0,0.112,0.11,116.068,4
7tFk6cR9MqWKEnWMuutGXy,"6eUKZXaKkcviH0Ku9w2n3V","Autumn Leaves - Deluxe Edition","+","Ed Sheeran",2011-09-09,200755,44,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.555,0.257,10,-12.637,1,0.0299,0.892,0.00000142,0.124,0.431,89.013,4
2c2ny8uV5nkQhaEo3zaARp,"6eUKZXaKkcviH0Ku9w2n3V","Little Bird - Deluxe Edition","+","Ed Sheeran",2011-09-09,224528,29,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.843,0.425,8,-8.676,1,0.0352,0.565,0,0.102,0.284,104.02,4
3YOsRZUpAQougdziNH6C7A,"6eUKZXaKkcviH0Ku9w2n3V","Gold Rush - Deluxe Edition","+","Ed Sheeran",2011-09-09,243162,29,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.74,0.248,4,-12.659,1,0.109,0.729,0,0.141,0.889,83.786,4
6KHPLmB7uU7zt8ZTlkRxsK,"6eUKZXaKkcviH0Ku9w2n3V","Sunburn - Deluxe Edition","+","Ed Sheeran",2011-09-09,275882,28,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.464,0.098,10,-12.119,1,0.0376,0.865,0,0.101,0.234,78.864,4
1iyJwocwqUMwLgmu9O5Y13,"6eUKZXaKkcviH0Ku9w2n3V,7Ks3elJhSP20mD04lgiA68","Lately (feat. Devlin)","No.5 Collaborations Project","Ed Sheeran,Devlin",2011-09-09,271333,38,spotify:user:12132863200,2023-10-10T02:14:33Z,"pop,singer-songwriter pop,uk pop,grime,uk hip hop",0.718,0.82,4,-5.552,0,0.103,0.0928,0,0.391,0.329,90.013,4
